Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-03-22 01:54,5.796,0.020,0,0,0,0,p
2017-03-22 02:00,5.639,0.023,0,0,0,0,p
2017-03-22 02:06,5.463,0.023,1,0,0,0,p
2017-03-22 02:12,5.270,0.023,0,0,0,0,p
2017-03-22 02:18,5.090,0.023,0,0,0,0,p
2017-03-22 02:24,4.928,0.020,0,0,0,0,p
2017-03-22 02:30,4.738,0.020,0,0,0,0,p
2017-03-22 02:36,4.554,0.020,0,0,0,0,p
2017-03-22 02:42,4.387,0.020,0,0,0,0,p
2017-03-22 02:48,4.221,0.020,0,0,0,0,p
2017-03-22 02:54,4.063,0.020,0,0,0,0,p
2017-03-22 03:00,3.897,0.016,0,0,0,0,p
2017-03-22 03:06,3.771,0.013,0,0,0,0,p
2017-03-22 03:12,3.627,0.020,0,0,0,0,p
2017-03-22 03:18,3.478,0.020,0,0,0,0,p
2017-03-22 03:24,3.334,0.016,0,0,0,0,p
2017-03-22 03:30,3.208,0.010,1,0,0,0,p
2017-03-22 03:36,3.086,0.016,0,0,0,0,p
2017-03-22 03:42,2.965,0.020,0,0,0,0,p
2017-03-22 03:48,2.848,0.010,1,0,0,0,p
2017-03-22 03:54,2.744,0.010,0,0,0,0,p
2017-03-22 04:00,2.654,0.013,0,0,0,0,p
2017-03-22 04:06,2.546,0.010,0,0,0,0,p
2017-03-22 04:12,2.488,0.010,1,0,0,0,p
2017-03-22 04:18,2.420,0.010,0,0,0,0,p
2017-03-22 04:24,2.353,0.010,1,0,0,0,p
2017-03-22 04:30,2.294,0.013,0,0,0,0,p
2017-03-22 04:36,2.245,0.010,0,0,0,0,p
2017-03-22 04:42,2.213,0.010,0,0,0,0,p
2017-03-22 04:48,2.173,0.010,0,0,0,0,p
2017-03-22 04:54,2.155,0.010,0,0,0,0,p
2017-03-22 05:00,2.164,0.010,0,0,0,0,p
2017-03-22 05:06,2.195,0.010,0,0,0,0,p
2017-03-22 05:12,2.227,0.010,0,0,0,0,p
2017-03-22 05:18,2.308,0.013,0,0,0,0,p
2017-03-22 05:24,2.407,0.010,0,0,0,0,p
2017-03-22 05:30,2.492,0.013,0,0,0,0,p
2017-03-22 05:36,2.596,0.013,0,0,0,0,p
2017-03-22 05:42,2.708,0.016,0,0,0,0,p
2017-03-22 05:48,2.807,0.013,0,0,0,0,p
2017-03-22 05:54,2.893,0.013,0,0,0,0,p
2017-03-22 06:00,2.969,0.013,0,0,0,0,p
2017-03-22 06:06,3.055,0.013,0,0,0,0,p
2017-03-22 06:12,3.145,0.013,0,0,0,0,p
2017-03-22 06:18,3.213,0.013,0,0,0,0,p
2017-03-22 06:24,3.330,0.016,0,0,0,0,p
2017-03-22 06:30,3.447,0.010,0,0,0,0,p
2017-03-22 06:36,3.541,0.013,0,0,0,0,p
2017-03-22 06:42,3.681,0.016,0,0,0,0,p
2017-03-22 06:48,3.825,0.020,0,0,0,0,p
2017-03-22 06:54,3.973,0.013,0,0,0,0,p
2017-03-22 07:00,4.095,0.016,0,0,0,0,p
2017-03-22 07:06,4.248,0.016,0,0,0,0,p
2017-03-22 07:12,4.392,0.016,0,0,0,0,p
2017-03-22 07:18,4.527,0.016,0,0,0,0,p
2017-03-22 07:24,4.653,0.013,0,0,0,0,p
2017-03-22 07:30,4.810,0.020,0,0,0,0,p
2017-03-22 07:36,4.964,0.016,0,0,0,0,p
2017-03-22 07:42,5.121,0.020,0,0,0,0,p
2017-03-22 07:48,5.288,0.016,0,0,0,0,p
2017-03-22 07:54,5.450,0.020,0,0,0,0,p
2017-03-22 08:00,5.639,0.020,0,0,0,0,p
2017-03-22 08:06,5.801,0.016,0,0,0,0,p
2017-03-22 08:12,5.990,0.023,0,0,0,0,p
2017-03-22 08:18,6.161,0.020,0,0,0,0,p
2017-03-22 08:24,6.332,0.020,0,0,0,0,p
2017-03-22 08:30,6.480,0.013,0,0,0,0,p
2017-03-22 08:36,6.629,0.020,0,0,0,0,p
2017-03-22 08:42,6.755,0.023,0,0,0,0,p
2017-03-22 08:48,6.949,0.030,0,0,0,0,p
2017-03-22 08:54,7.097,0.013,0,0,0,0,p
2017-03-22 09:00,7.250,0.026,0,0,0,0,p
2017-03-22 09:06,7.394,0.013,1,0,0,0,p
2017-03-22 09:12,7.516,0.020,0,0,0,0,p
2017-03-22 09:18,7.709,0.023,0,0,0,0,p
2017-03-22 09:24,7.871,0.016,0,0,0,0,p
2017-03-22 09:30,8.038,0.023,0,0,0,0,p
2017-03-22 09:36,8.182,0.016,0,0,0,0,p
2017-03-22 09:42,8.340,0.016,0,0,0,0,p
2017-03-22 09:48,8.466,0.020,0,0,0,0,p
2017-03-22 09:54,8.592,0.013,0,0,0,0,p
2017-03-22 10:00,8.664,0.013,0,0,0,0,p
2017-03-22 10:06,8.731,0.013,0,0,0,0,p
2017-03-22 10:12,8.808,0.016,0,0,0,0,p
2017-03-22 10:18,8.866,0.020,0,0,0,0,p
2017-03-22 10:24,8.907,0.020,0,0,0,0,p
2017-03-22 10:30,9.019,0.033,0,0,0,0,p
2017-03-22 10:36,9.109,0.020,1,0,0,0,p
2017-03-22 10:42,9.190,0.016,0,0,0,0,p
2017-03-22 10:48,9.271,0.016,0,0,0,0,p
2017-03-22 10:54,9.339,0.013,0,0,0,0,p
2017-03-22 11:00,9.366,0.013,0,0,0,0,p
2017-03-22 11:06,9.370,0.010,0,0,0,0,p
2017-03-22 11:12,9.375,0.030,1,0,0,0,p
2017-03-22 11:18,9.343,0.026,0,0,0,0,p
2017-03-22 11:24,9.316,0.033,1,0,0,0,p
2017-03-22 11:30,9.271,0.030,0,0,0,0,p
2017-03-22 11:36,9.208,0.039,0,0,0,0,p
2017-03-22 11:42,9.154,0.030,1,0,0,0,p
2017-03-22 11:48,9.163,0.030,0,0,0,0,p
2017-03-22 11:54,9.082,0.023,1,0,0,0,p
2017-03-22 12:00,9.010,0.020,0,0,0,0,p
2017-03-22 12:06,8.902,0.020,0,0,0,0,p
2017-03-22 12:12,8.835,0.020,0,0,0,0,p
2017-03-22 12:18,8.704,0.039,0,0,0,0,p
2017-03-22 12:24,8.614,0.030,0,0,0,0,p
2017-03-22 12:30,8.475,0.030,0,0,0,0,p
2017-03-22 12:36,8.385,0.016,1,0,0,0,p
2017-03-22 12:42,8.250,0.023,0,0,0,0,p
2017-03-22 12:48,8.164,0.033,0,0,0,0,p
2017-03-22 12:54,8.047,0.020,1,0,0,0,p
2017-03-22 13:00,7.948,0.049,0,0,0,0,p
2017-03-22 13:06,7.822,0.023,0,0,0,0,p
2017-03-22 13:12,7.709,0.036,0,0,0,0,p
2017-03-22 13:18,7.570,0.020,0,0,0,0,p
2017-03-22 13:24,7.435,0.026,1,0,0,0,p
2017-03-22 13:30,7.282,0.023,1,0,0,0,p
2017-03-22 13:36,7.151,0.023,0,0,0,0,p
2017-03-22 13:42,6.962,0.023,0,0,0,0,p
2017-03-22 13:48,6.791,0.030,0,0,0,0,p
2017-03-22 13:54,6.629,0.026,0,0,0,0,p
2017-03-22 14:00,6.449,0.020,0,0,0,0,p
2017-03-22 14:06,6.282,0.023,0,0,0,0,p
2017-03-22 14:12,6.107,0.020,0,0,0,0,p
2017-03-22 14:18,5.927,0.023,0,0,0,0,p
2017-03-22 14:24,5.742,0.023,0,0,0,0,p
2017-03-22 14:30,5.580,0.023,0,0,0,0,p
2017-03-22 14:36,5.382,0.026,0,0,0,0,p
2017-03-22 14:42,5.193,0.026,0,0,0,0,p
2017-03-22 14:48,4.968,0.033,0,0,0,0,p
2017-03-22 14:54,4.770,0.023,0,0,0,0,p
2017-03-22 15:00,4.567,0.023,0,0,0,0,p
2017-03-22 15:06,4.342,0.026,0,0,0,0,p
2017-03-22 15:12,4.135,0.026,0,0,0,0,p
2017-03-22 15:18,3.910,0.020,1,0,0,0,p
2017-03-22 15:24,3.721,0.030,0,0,0,0,p
2017-03-22 15:30,3.474,0.030,0,0,0,0,p
2017-03-22 15:36,3.276,0.020,0,0,0,0,p
2017-03-22 15:42,3.109,0.030,1,0,0,0,p
2017-03-22 15:48,2.947,0.026,0,0,0,0,p
2017-03-22 15:54,2.767,0.023,0,0,0,0,p
2017-03-22 16:00,2.587,0.020,0,0,0,0,p
2017-03-22 16:06,2.479,0.016,0,0,0,0,p
2017-03-22 16:12,2.344,0.020,1,0,0,0,p
2017-03-22 16:18,2.222,0.020,0,0,0,0,p
2017-03-22 16:24,2.092,0.023,0,0,0,0,p
2017-03-22 16:30,1.970,0.016,1,0,0,0,p
2017-03-22 16:36,1.858,0.023,1,0,0,0,p
2017-03-22 16:42,1.700,0.030,0,0,0,0,p
2017-03-22 16:48,1.583,0.023,0,0,0,0,p
2017-03-22 16:54,1.471,0.023,0,0,0,0,p
2017-03-22 17:00,1.340,0.033,0,0,0,0,p
2017-03-22 17:06,1.227,0.026,0,0,0,0,p
2017-03-22 17:12,1.119,0.026,0,0,0,0,p
2017-03-22 17:18,1.034,0.026,0,0,0,0,p
2017-03-22 17:24,0.980,0.020,1,0,0,0,p
2017-03-22 17:30,0.935,0.023,0,0,0,0,p
2017-03-22 17:36,0.903,0.033,0,0,0,0,p
2017-03-22 17:42,0.944,0.026,0,0,0,0,p
2017-03-22 17:48,0.971,0.020,0,0,0,0,p
2017-03-22 17:54,1.020,0.026,0,0,0,0,p
2017-03-22 18:00,1.079,0.023,0,0,0,0,p
2017-03-22 18:06,1.119,0.023,0,0,0,0,p
2017-03-22 18:12,1.218,0.020,0,0,0,0,p
2017-03-22 18:18,1.286,0.023,0,0,0,0,p
2017-03-22 18:24,1.367,0.023,0,0,0,0,p
2017-03-22 18:30,1.448,0.026,0,0,0,0,p
2017-03-22 18:36,1.511,0.020,1,0,0,0,p
2017-03-22 18:42,1.619,0.026,0,0,0,0,p
2017-03-22 18:48,1.678,0.023,0,0,0,0,p
2017-03-22 18:54,1.750,0.023,0,0,0,0,p
2017-03-22 19:00,1.840,0.030,0,0,0,0,p
2017-03-22 19:06,1.921,0.026,0,0,0,0,p
2017-03-22 19:12,2.006,0.023,0,0,0,0,p
2017-03-22 19:18,2.078,0.026,0,0,0,0,p
2017-03-22 19:24,2.186,0.023,0,0,0,0,p
2017-03-22 19:30,2.249,0.026,1,0,0,0,p
2017-03-22 19:36,2.384,0.030,0,0,0,0,p
2017-03-22 19:42,2.524,0.030,0,0,0,0,p
2017-03-22 19:48,2.618,0.030,0,0,0,0,p
2017-03-22 19:54,2.767,0.030,0,0,0,0,p
2017-03-22 20:00,2.911,0.026,1,0,0,0,p
2017-03-22 20:06,3.041,0.026,0,0,0,0,p
2017-03-22 20:12,3.172,0.030,0,0,0,0,p
2017-03-22 20:18,3.298,0.043,0,0,0,0,p
2017-03-22 20:24,3.406,0.026,1,0,0,0,p
2017-03-22 20:30,3.550,0.023,0,0,0,0,p
2017-03-22 20:36,3.649,0.023,0,0,0,0,p
2017-03-22 20:42,3.789,0.033,0,0,0,0,p
2017-03-22 20:48,4.018,0.033,0,0,0,0,p
2017-03-22 20:54,4.171,0.026,0,0,0,0,p
2017-03-22 21:00,4.342,0.030,0,0,0,0,p
2017-03-22 21:06,4.549,0.033,0,0,0,0,p
2017-03-22 21:12,4.711,0.030,0,0,0,0,p
2017-03-22 21:18,4.896,0.033,0,0,0,0,p
2017-03-22 21:24,5.099,0.036,0,0,0,0,p
2017-03-22 21:30,5.229,0.039,0,0,0,0,p
2017-03-22 21:36,5.400,0.026,1,0,0,0,p
2017-03-22 21:42,5.580,0.030,0,0,0,0,p
2017-03-22 21:48,5.742,0.030,0,0,0,0,p
2017-03-22 21:54,5.904,0.023,0,0,0,0,p
2017-03-22 22:00,6.080,0.033,0,0,0,0,p
2017-03-22 22:06,6.255,0.026,1,0,0,0,p
2017-03-22 22:12,6.404,0.023,0,0,0,0,p
2017-03-22 22:18,6.535,0.020,0,0,0,0,p
2017-03-22 22:24,6.634,0.036,0,0,0,0,p
2017-03-22 22:30,6.778,0.026,0,0,0,0,p
2017-03-22 22:36,6.886,0.026,0,0,0,0,p
2017-03-22 22:42,6.998,0.026,1,0,0,0,p
2017-03-22 22:48,7.133,0.026,0,0,0,0,p
2017-03-22 22:54,7.268,0.023,0,0,0,0,p
2017-03-22 23:00,7.385,0.023,0,0,0,0,p
2017-03-22 23:06,7.480,0.049,0,0,0,0,p
2017-03-22 23:12,7.547,0.026,0,0,0,0,p
2017-03-22 23:18,7.615,0.020,0,0,0,0,p
2017-03-22 23:24,7.642,0.020,1,0,0,0,p
2017-03-22 23:30,7.628,0.023,0,0,0,0,p
2017-03-22 23:36,7.633,0.020,0,0,0,0,p
2017-03-22 23:42,7.637,0.023,0,0,0,0,p
2017-03-22 23:48,7.633,0.023,1,0,0,0,p
2017-03-22 23:54,7.628,0.023,1,0,0,0,p
2017-03-23 00:00,7.651,0.023,1,0,0,0,p
2017-03-23 00:06,7.646,0.020,1,0,0,0,p
2017-03-23 00:12,7.637,0.026,0,0,0,0,p
2017-03-23 00:18,7.615,0.026,0,0,0,0,p
2017-03-23 00:24,7.538,0.023,0,0,0,0,p
2017-03-23 00:30,7.466,0.020,1,0,0,0,p
2017-03-23 00:36,7.417,0.016,0,0,0,0,p
2017-03-23 00:42,7.363,0.020,0,0,0,0,p
2017-03-23 00:48,7.295,0.020,0,0,0,0,p
2017-03-23 00:54,7.232,0.023,1,0,0,0,p
2017-03-23 01:00,7.178,0.020,1,0,0,0,p
2017-03-23 01:06,7.133,0.016,1,0,0,0,p
2017-03-23 01:12,7.048,0.013,1,0,0,0,p
2017-03-23 01:18,6.989,0.013,1,0,0,0,p
2017-03-23 01:24,6.904,0.016,1,0,0,0,p
2017-03-23 01:30,6.818,0.020,1,0,0,0,p
2017-03-23 01:36,6.692,0.026,0,0,0,0,p
2017-03-23 01:42,6.553,0.013,1,0,0,0,p
2017-03-23 01:48,6.476,0.016,1,0,0,0,p
2017-03-23 01:54,6.368,0.026,1,0,0,0,p
2017-03-23 02:00,6.251,0.016,1,0,0,0,p
2017-03-23 02:06,6.147,0.023,1,0,0,0,p
2017-03-23 02:12,6.048,0.020,1,0,0,0,p
2017-03-23 02:18,5.927,0.020,1,0,0,0,p
2017-03-23 02:24,5.828,0.020,1,0,0,0,p
2017-03-23 02:30,5.688,0.030,1,0,0,0,p
2017-03-23 02:36,5.526,0.020,1,0,0,0,p
2017-03-23 02:42,5.364,0.023,1,0,0,0,p
2017-03-23 02:48,5.180,0.026,1,0,0,0,p
2017-03-23 02:54,4.973,0.026,1,0,0,0,p
2017-03-23 03:00,4.792,0.026,1,0,0,0,p
2017-03-23 03:06,4.608,0.030,1,0,0,0,p
2017-03-23 03:12,4.414,0.030,1,0,0,0,p
2017-03-23 03:18,4.230,0.030,1,0,0,0,p
2017-03-23 03:24,4.054,0.033,1,0,0,0,p
2017-03-23 03:30,3.892,0.033,1,0,0,0,p
2017-03-23 03:36,3.748,0.030,1,0,0,0,p
2017-03-23 03:42,3.604,0.036,1,0,0,0,p
2017-03-23 03:48,3.465,0.033,1,0,0,0,p
2017-03-23 03:54,3.325,0.033,1,0,0,0,p
2017-03-23 04:00,3.181,0.033,1,0,0,0,p
2017-03-23 04:06,3.064,0.036,0,0,0,0,p
2017-03-23 04:12,2.938,0.039,0,0,0,0,p
2017-03-23 04:18,2.785,0.039,0,0,0,0,p
2017-03-23 04:24,2.645,0.036,1,0,0,0,p
2017-03-23 04:30,2.492,0.036,0,0,0,0,p
2017-03-23 04:36,2.344,0.039,1,0,0,0,p
2017-03-23 04:42,2.200,0.039,0,0,0,0,p
2017-03-23 04:48,2.060,0.036,1,0,0,0,p
2017-03-23 04:54,1.934,0.039,0,0,0,0,p
2017-03-23 05:00,1.772,0.039,1,0,0,0,p
2017-03-23 05:06,1.646,0.039,1,0,0,0,p
2017-03-23 05:12,1.574,0.039,0,0,0,0,p
2017-03-23 05:18,1.502,0.039,0,0,0,0,p
2017-03-23 05:24,1.430,0.039,0,0,0,0,p
2017-03-23 05:30,1.385,0.039,0,0,0,0,p
2017-03-23 05:36,1.362,0.039,0,0,0,0,p
2017-03-23 05:42,1.362,0.039,0,0,0,0,p
2017-03-23 05:48,1.353,0.039,0,0,0,0,p
2017-03-23 05:54,1.380,0.043,0,0,0,0,p
2017-03-23 06:00,1.412,0.039,0,0,0,0,p
2017-03-23 06:06,1.426,0.039,0,0,0,0,p
2017-03-23 06:12,1.453,0.039,0,0,0,0,p
2017-03-23 06:18,1.507,0.039,0,0,0,0,p
2017-03-23 06:24,1.570,0.043,0,0,0,0,p
2017-03-23 06:30,1.637,0.039,0,0,0,0,p
2017-03-23 06:36,1.700,0.043,0,0,0,0,p
2017-03-23 06:42,1.781,0.039,0,0,0,0,p
2017-03-23 06:48,1.867,0.039,0,0,0,0,p
2017-03-23 06:54,1.948,0.039,0,0,0,0,p
2017-03-23 07:00,2.056,0.039,0,0,0,0,p
2017-03-23 07:06,2.141,0.039,0,0,0,0,p
2017-03-23 07:12,2.231,0.036,1,0,0,0,p
2017-03-23 07:18,2.330,0.036,0,0,0,0,p
2017-03-23 07:24,2.438,0.043,0,0,0,0,p
2017-03-23 07:30,2.564,0.039,0,0,0,0,p
2017-03-23 07:36,2.668,0.039,0,0,0,0,p
2017-03-23 07:42,2.785,0.036,0,0,0,0,p
2017-03-23 07:48,2.929,0.039,0,0,0,0,p
2017-03-23 07:54,3.010,0.082,0,0,0,0,p
2017-03-23 08:00,3.118,0.043,0,0,0,0,p
2017-03-23 08:06,3.303,0.049,0,0,0,0,p
2017-03-23 08:12,3.460,0.059,0,0,0,0,p
2017-03-23 08:18,3.622,0.036,0,0,0,0,p
2017-03-23 08:24,3.708,0.043,0,0,0,0,p
2017-03-23 08:30,3.883,0.056,0,0,0,0,p
2017-03-23 08:36,4.063,0.043,0,0,0,0,p
2017-03-23 08:42,4.216,0.036,0,0,0,0,p
2017-03-23 08:48,4.378,0.036,0,0,0,0,p
2017-03-23 08:54,4.563,0.056,0,0,0,0,p
2017-03-23 09:00,4.770,0.039,0,0,0,0,p
2017-03-23 09:06,4.928,0.052,0,0,0,0,p
2017-03-23 09:12,5.135,0.039,0,0,0,0,p
2017-03-23 09:18,5.292,0.036,0,0,0,0,p
2017-03-23 09:24,5.486,0.036,0,0,0,0,p
2017-03-23 09:30,5.652,0.036,0,0,0,0,p
2017-03-23 09:36,5.823,0.036,0,0,0,0,p
2017-03-23 09:42,5.967,0.030,0,0,0,0,p
2017-03-23 09:48,6.120,0.033,1,0,0,0,p
2017-03-23 09:54,6.287,0.036,0,0,0,0,p
2017-03-23 10:00,6.435,0.033,0,0,0,0,p
2017-03-23 10:06,6.602,0.036,0,0,0,0,p
2017-03-23 10:12,6.746,0.036,0,0,0,0,p
2017-03-23 10:18,6.917,0.033,0,0,0,0,p
2017-03-23 10:24,7.048,0.039,0,0,0,0,p
2017-03-23 10:30,7.187,0.039,0,0,0,0,p
2017-03-23 10:36,7.318,0.039,0,0,0,0,p
2017-03-23 10:42,7.466,0.030,0,0,0,0,p
2017-03-23 10:48,7.601,0.036,0,0,0,0,p
2017-03-23 10:54,7.741,0.030,0,0,0,0,p
2017-03-23 11:00,7.835,0.033,0,0,0,0,p
2017-03-23 11:06,7.957,0.030,0,0,0,0,p
2017-03-23 11:12,8.051,0.043,0,0,0,0,p
2017-03-23 11:18,8.168,0.036,1,0,0,0,p
2017-03-23 11:24,8.236,0.036,0,0,0,0,p
2017-03-23 11:30,8.308,0.039,0,0,0,0,p
2017-03-23 11:36,8.358,0.033,0,0,0,0,p
2017-03-23 11:42,8.421,0.062,0,0,0,0,p
2017-03-23 11:48,8.434,0.052,0,0,0,0,p
2017-03-23 11:54,8.452,0.033,0,0,0,0,p
2017-03-23 12:00,8.461,0.030,0,0,0,0,p
2017-03-23 12:06,8.466,0.030,0,0,0,0,p
2017-03-23 12:12,8.439,0.030,0,0,0,0,p
2017-03-23 12:18,8.421,0.039,1,0,0,0,p
2017-03-23 12:24,8.403,0.033,0,0,0,0,p
2017-03-23 12:30,8.385,0.030,0,0,0,0,p
2017-03-23 12:36,8.358,0.030,0,0,0,0,p
2017-03-23 12:42,8.322,0.030,0,0,0,0,p
2017-03-23 12:48,8.295,0.036,0,0,0,0,p
2017-03-23 12:54,8.222,0.033,1,0,0,0,p
2017-03-23 13:00,8.159,0.039,1,0,0,0,p
2017-03-23 13:06,8.078,0.030,1,0,0,0,p
2017-03-23 13:12,8.006,0.036,1,0,0,0,p
2017-03-23 13:18,7.898,0.056,0,0,0,0,p
2017-03-23 13:24,7.804,0.036,1,0,0,0,p
2017-03-23 13:30,7.705,0.030,0,0,0,0,p
2017-03-23 13:36,7.606,0.026,1,0,0,0,p
2017-03-23 13:42,7.498,0.030,0,0,0,0,p
2017-03-23 13:48,7.399,0.033,0,0,0,0,p
2017-03-23 13:54,7.264,0.026,1,0,0,0,p
2017-03-23 14:00,7.156,0.016,1,0,0,0,p
2017-03-23 14:06,7.025,0.023,1,0,0,0,p
2017-03-23 14:12,6.881,0.020,1,0,0,0,p
2017-03-23 14:18,6.719,0.020,1,0,0,0,p
2017-03-23 14:24,6.553,0.020,1,0,0,0,p
2017-03-23 14:30,6.408,0.020,1,0,0,0,p
2017-03-23 14:36,6.242,0.020,1,0,0,0,p
2017-03-23 14:42,6.080,0.030,1,0,0,0,p
2017-03-23 14:48,5.913,0.030,0,0,0,0,p
2017-03-23 14:54,5.742,0.026,1,0,0,0,p
2017-03-23 15:00,5.562,0.020,0,0,0,0,p
2017-03-23 15:06,5.382,0.023,1,0,0,0,p
2017-03-23 15:12,5.189,0.016,1,0,0,0,p
2017-03-23 15:18,4.991,0.023,0,0,0,0,p
2017-03-23 15:24,4.788,0.026,0,0,0,0,p
2017-03-23 15:30,4.603,0.023,0,0,0,0,p
2017-03-23 15:36,4.410,0.020,0,0,0,0,p
2017-03-23 15:42,4.234,0.039,0,0,0,0,p
2017-03-23 15:48,4.050,0.026,1,0,0,0,p
2017-03-23 15:54,3.874,0.020,0,0,0,0,p
2017-03-23 16:00,3.690,0.023,0,0,0,0,p
2017-03-23 16:06,3.514,0.020,0,0,0,0,p
2017-03-23 16:12,3.339,0.016,0,0,0,0,p
2017-03-23 16:18,3.168,0.020,0,0,0,0,p
2017-03-23 16:24,2.978,0.026,0,0,0,0,p
2017-03-23 16:30,2.767,0.026,0,0,0,0,p
2017-03-23 16:36,2.609,0.020,0,0,0,0,p
2017-03-23 16:42,2.420,0.026,0,0,0,0,p
2017-03-23 16:48,2.231,0.033,1,0,0,0,p
2017-03-23 16:54,2.069,0.023,0,0,0,0,p
2017-03-23 17:00,1.876,0.023,1,0,0,0,p
2017-03-23 17:06,1.736,0.020,0,0,0,0,p
2017-03-23 17:12,1.592,0.023,0,0,0,0,p
2017-03-23 17:18,1.462,0.020,0,0,0,0,p
2017-03-23 17:24,1.344,0.026,0,0,0,0,p
2017-03-23 17:30,1.214,0.020,0,0,0,0,p
2017-03-23 17:36,1.115,0.016,0,0,0,0,p
2017-03-23 17:42,1.025,0.020,0,0,0,0,p
2017-03-23 17:48,0.917,0.016,0,0,0,0,p
2017-03-23 17:54,0.849,0.016,0,0,0,0,p
2017-03-23 18:00,0.786,0.020,1,0,0,0,p
2017-03-23 18:06,0.696,0.016,0,0,0,0,p
2017-03-23 18:12,0.647,0.030,1,0,0,0,p
2017-03-23 18:18,0.606,0.020,0,0,0,0,p
2017-03-23 18:24,0.606,0.016,0,0,0,0,p
2017-03-23 18:30,0.602,0.016,0,0,0,0,p
2017-03-23 18:36,0.584,0.013,1,0,0,0,p
2017-03-23 18:42,0.606,0.016,0,0,0,0,p
2017-03-23 18:48,0.656,0.013,1,0,0,0,p
2017-03-23 18:54,0.696,0.016,0,0,0,0,p
2017-03-23 19:00,0.728,0.016,0,0,0,0,p
2017-03-23 19:06,0.777,0.016,1,0,0,0,p
2017-03-23 19:12,0.854,0.026,0,0,0,0,p
2017-03-23 19:18,0.899,0.023,0,0,0,0,p
2017-03-23 19:24,0.989,0.020,0,0,0,0,p
2017-03-23 19:30,1.056,0.030,1,0,0,0,p
2017-03-23 19:36,1.115,0.020,1,0,0,0,p
2017-03-23 19:42,1.209,0.016,0,0,0,0,p
2017-03-23 19:48,1.295,0.020,0,0,0,0,p
2017-03-23 19:54,1.399,0.020,0,0,0,0,p
2017-03-23 20:00,1.498,0.023,0,0,0,0,p
2017-03-23 20:06,1.583,0.016,1,0,0,0,p
2017-03-23 20:12,1.691,0.016,1,0,0,0,p
2017-03-23 20:18,1.826,0.030,0,0,0,0,p
2017-03-23 20:24,1.961,0.023,0,0,0,0,p
2017-03-23 20:30,2.101,0.023,0,0,0,0,p
2017-03-23 20:36,2.236,0.020,0,0,0,0,p
2017-03-23 20:42,2.357,0.016,1,0,0,0,p
2017-03-23 20:48,2.533,0.023,0,0,0,0,p
2017-03-23 20:54,2.650,0.020,1,0,0,0,p
2017-03-23 21:00,2.780,0.030,0,0,0,0,p
2017-03-23 21:06,2.933,0.016,1,0,0,0,p
2017-03-23 21:12,3.055,0.016,0,0,0,0,p
2017-03-23 21:18,3.208,0.026,0,0,0,0,p
2017-03-23 21:24,3.370,0.033,0,0,0,0,p
2017-03-23 21:30,3.510,0.036,0,0,0,0,p
2017-03-23 21:36,3.663,0.030,0,0,0,0,p
2017-03-23 21:42,3.829,0.023,0,0,0,0,p
2017-03-23 21:48,3.996,0.026,0,0,0,0,p
2017-03-23 21:54,4.198,0.030,0,0,0,0,p
2017-03-23 22:00,4.405,0.026,0,0,0,0,p
2017-03-23 22:06,4.612,0.030,0,0,0,0,p
2017-03-23 22:12,4.806,0.026,0,0,0,0,p
2017-03-23 22:18,5.013,0.020,1,0,0,0,p
2017-03-23 22:24,5.162,0.016,0,0,0,0,p
2017-03-23 22:30,5.382,0.023,0,0,0,0,p
2017-03-23 22:36,5.562,0.020,0,0,0,0,p
2017-03-23 22:42,5.724,0.049,0,0,0,0,p
2017-03-23 22:48,5.913,0.026,0,0,0,0,p
2017-03-23 22:54,6.053,0.030,0,0,0,0,p
2017-03-23 23:00,6.192,0.013,0,0,0,0,p
2017-03-23 23:06,6.350,0.033,1,0,0,0,p
2017-03-23 23:12,6.480,0.033,0,0,0,0,p
2017-03-23 23:18,6.647,0.033,0,0,0,0,p
2017-03-23 23:24,6.787,0.016,0,0,0,0,p
2017-03-23 23:30,6.913,0.020,1,0,0,0,p
2017-03-23 23:36,7.034,0.026,0,0,0,0,p
2017-03-23 23:42,7.138,0.016,1,0,0,0,p
2017-03-23 23:48,7.237,0.013,0,0,0,0,p
2017-03-23 23:54,7.322,0.013,0,0,0,0,p
2017-03-24 00:00,7.417,0.016,1,0,0,0,p
2017-03-24 00:06,7.480,0.010,0,0,0,0,p
2017-03-24 00:12,7.529,0.023,0,0,0,0,p
2017-03-24 00:18,7.583,0.013,0,0,0,0,p
2017-03-24 00:24,7.619,0.013,0,0,0,0,p
2017-03-24 00:30,7.660,0.010,1,0,0,0,p
2017-03-24 00:36,7.718,0.010,1,0,0,0,p
2017-03-24 00:42,7.705,0.007,0,0,0,0,p
2017-03-24 00:48,7.714,0.010,0,0,0,0,p
2017-03-24 00:54,7.705,0.010,0,0,0,0,p
2017-03-24 01:00,7.709,0.016,0,0,0,0,p
2017-03-24 01:06,7.700,0.010,1,0,0,0,p
2017-03-24 01:12,7.682,0.010,0,0,0,0,p
2017-03-24 01:18,7.669,0.007,0,0,0,0,p
2017-03-24 01:24,7.637,0.010,0,0,0,0,p
2017-03-24 01:30,7.574,0.016,0,0,0,0,p
2017-03-24 01:36,7.507,0.013,0,0,0,0,p
2017-03-24 01:42,7.448,0.010,0,0,0,0,p
2017-03-24 01:48,7.376,0.010,0,0,0,0,p
2017-03-24 01:54,7.300,0.013,0,0,0,0,p
